,PM2.5,PM10,NO2,CO,O3,SO2,temperature,pressure,humidity,wind_direction,wind_speed/kph
2017-01-10 20:00:00,98.0,128.0,106.0,3.5,13.0,29.0,22.81,117.75999999999999,41.96,312.69,4.12
2017-01-10 21:00:00,68.0,87.0,97.0,2.8,11.0,32.0,22.48,117.47000000000003,42.65,312.62,3.74
2017-01-10 22:00:00,60.0,75.0,95.0,2.5,9.0,30.0,22.47,117.23000000000002,42.58,311.81,4.16
2017-01-10 23:00:00,33.0,40.0,78.0,1.5,4.0,18.0,22.47,117.0,42.5,311.15,4.58
2017-01-11 00:00:00,28.0,57.0,73.0,1.100000023841858,4.0,12.0,22.46,116.75999999999999,42.43,310.6,5.01
2017-01-11 01:00:00,20.0,29.0,68.0,1.1,9.0,15.0,25.28,116.52999999999997,35.71,308.05,4.83
2017-01-11 02:00:00,32.0,54.0,78.0,1.8,9.0,17.0,28.1,116.30999999999995,29.0,305.32,4.67
2017-01-11 04:00:00,3.0,6.0,81.0,1.8,22.0,20.0,32.37,115.38999999999999,20.32,297.42,5.94
2017-01-11 05:00:00,44.0,55.0,81.0,1.21999990940094,36.0,18.0,33.82,114.71000000000004,18.34,294.37,7.38
2017-01-11 06:00:00,37.0,56.0,73.0,1.100000023841858,35.0,26.0,35.26,114.01999999999998,16.36,292.33,8.84
2017-01-11 07:00:00,46.0,55.0,73.0,0.8399999737739563,38.0,24.0,32.95,113.63999999999999,20.96,295.15,7.99
2017-01-11 08:00:00,53.0,63.0,100.0,1.2400000095367432,21.0,15.0,30.64,113.26999999999998,25.56,298.64,7.16
2017-01-11 09:00:00,77.0,106.0,106.0,1.540000081062317,25.0,27.0,28.32,112.88999999999999,30.16,303.01,6.36
2017-01-11 10:00:00,66.0,63.0,97.0,1.7599998712539673,21.0,27.0,28.13,113.13999999999999,33.42,315.06,7.85
2017-01-11 11:00:00,44.0,60.0,72.0,1.079999923706055,41.0,23.0,27.94,113.38,36.68,323.04,9.57
2017-01-11 12:00:00,33.0,37.0,77.0,1.2599999904632568,33.0,19.0,27.740000000000002,113.62,39.94,328.51,11.42
2017-01-11 13:00:00,23.0,40.0,73.0,0.7599999904632568,36.0,17.0,27.490000000000002,113.75,41.88,326.94,11.29
2017-01-11 14:00:00,27.0,43.0,88.0,0.8999999761581421,13.0,12.0,27.23,113.87,43.83,325.34,11.17
2017-01-11 15:00:00,30.0,53.0,93.0,1.0199999809265137,8.0,14.0,26.98,113.99000000000001,45.77,323.7,11.06
2017-01-11 16:00:00,37.0,49.0,88.0,0.9999998807907104,5.0,27.0,26.71,114.02999999999997,45.95,327.34,11.17
2017-01-11 17:00:00,29.0,41.0,93.0,0.8199999928474426,11.0,19.0,26.45,114.07000000000005,46.13,330.89,11.33
2017-01-11 18:00:00,18.0,38.0,96.0,0.6200000047683716,13.0,17.0,26.19,114.10000000000002,46.31,334.34,11.53
2017-01-11 19:00:00,26.0,44.0,94.0,0.8199999928474426,13.0,26.0,25.85,114.02999999999997,46.78,335.1,11.37
2017-01-11 20:00:00,37.0,39.0,96.0,1.2999999523162842,12.0,27.0,25.509999999999998,113.95000000000005,47.26,335.89,11.21
2017-01-11 21:00:00,26.0,42.0,88.0,0.8200000524520874,14.0,12.0,25.17,113.87,47.73,336.7,11.05
2017-01-11 22:00:00,17.0,33.0,85.0,0.699999988079071,23.0,19.0,24.98,113.76999999999998,47.74,334.4,10.48
2017-01-11 23:00:00,19.0,37.0,49.0,0.4800000190734863,51.0,10.0,24.78,113.67999999999995,47.75,331.83,9.93
2017-01-12 00:00:00,16.0,44.0,66.0,0.8000000119209291,32.0,19.0,24.59,113.59000000000003,47.76,328.97,9.4
2017-01-12 01:00:00,15.0,59.0,58.0,0.4800000190734863,45.0,9.0,26.93,112.99000000000001,40.99,326.5,7.7
2017-01-12 02:00:00,21.0,47.0,32.0,0.699999988079071,60.0,18.0,29.28,112.39999999999998,34.23,322.65,6.03
2017-01-12 03:00:00,20.0,33.0,29.0,0.6600000262260437,81.0,13.0,31.62,111.79999999999995,27.47,315.92,4.41
2017-01-12 04:00:00,31.0,39.0,23.0,0.5799999833106995,80.0,20.0,32.71,111.02999999999997,24.98,288.48,5.11
2017-01-12 05:00:00,42.0,73.0,45.0,0.7400000095367432,77.0,16.0,33.8,110.25999999999999,22.5,270.62,6.63
2017-01-12 06:00:00,78.0,85.0,67.0,1.3399999141693115,68.0,30.0,34.9,109.49000000000001,20.01,260.04,8.54
2017-01-12 07:00:00,83.0,92.0,67.0,1.2599999904632568,66.0,23.0,32.83,109.21000000000004,24.95,253.49,7.81
2017-01-12 08:00:00,83.0,103.0,84.0,1.5800001621246338,48.0,27.0,30.77,108.92999999999995,29.88,245.71,7.19
2017-01-12 09:00:00,89.0,110.0,98.0,2.2199997901916504,34.0,26.0,28.71,108.65999999999997,34.82,236.67,6.73
2017-01-12 10:00:00,96.0,119.0,117.0,2.200000047683716,30.0,23.0,28.52,109.19000000000005,34.76,271.97,6.0
2017-01-12 11:00:00,118.0,144.0,108.0,1.9400001764297483,25.0,30.0,28.33,109.72000000000003,34.71,302.87,7.58
2017-01-12 12:00:00,113.0,131.0,110.0,2.239999771118164,22.0,32.0,28.15,110.25,34.65,319.98,10.47
2017-01-12 13:00:00,22.0,78.0,32.0,0.6399999856948853,77.0,13.0,27.95,110.61000000000001,36.6,323.86,11.31
2017-01-12 14:00:00,16.0,39.0,22.0,0.36000001430511475,84.0,7.0,27.740000000000002,110.96000000000004,38.56,327.2,12.19
2017-01-12 15:00:00,15.0,25.0,20.0,0.41999998688697815,82.0,10.0,27.54,111.30999999999995,40.51,330.08,13.1
2017-01-12 16:00:00,16.0,13.0,28.0,0.4399999976158142,71.0,9.0,26.75,111.89999999999998,40.38,333.8,11.69
2017-01-12 17:00:00,9.0,26.0,40.0,0.3799999952316284,67.0,10.0,25.96,112.48000000000002,40.24,338.52,10.34
2017-01-12 18:00:00,9.0,23.0,33.0,0.5600000023841858,69.0,20.0,25.17,113.07000000000005,40.11,344.6,9.09
2017-01-12 19:00:00,6.0,12.0,28.0,0.3599999845027924,75.0,6.0,24.77,113.47000000000003,39.44,345.77,9.15
2017-01-12 20:00:00,8.0,14.0,18.0,0.36000001430511475,74.0,17.0,24.38,113.87,38.77,346.93,9.22
2017-01-12 21:00:00,7.0,17.0,16.0,0.41999998688697815,86.0,17.0,23.990000000000002,114.26999999999998,38.11,348.06,9.29
2017-01-12 22:00:00,5.0,26.0,27.0,0.30000001192092896,67.0,7.0,23.7,114.78999999999996,37.81,345.92,9.2
2017-01-12 23:00:00,17.0,21.0,42.0,0.6800000071525574,60.0,21.0,23.4,115.32000000000005,37.51,343.74,9.14
2017-01-13 00:00:00,22.0,37.0,50.0,1.0,51.0,19.0,23.11,115.85000000000002,37.21,341.53,9.08
2017-01-13 01:00:00,8.0,36.0,26.0,0.4399999678134918,62.0,21.0,24.95,116.25999999999999,30.73,331.48,13.17
2017-01-13 02:00:00,16.0,24.0,25.0,0.5800000429153442,74.0,15.0,26.79,116.66999999999996,24.26,326.27,17.48
2017-01-13 03:00:00,17.0,31.0,25.0,0.6000000238418579,76.0,19.0,28.63,117.09000000000003,17.78,323.14,21.87
2017-01-13 04:00:00,16.0,15.0,21.0,0.4800000190734863,86.0,16.0,29.49,116.72000000000003,16.02,323.01,21.52
2017-01-13 05:00:00,7.0,30.0,8.0,0.2600000202655792,94.0,14.0,30.36,116.36000000000001,14.26,322.88,21.16
2017-01-13 06:00:00,15.0,35.0,7.0,0.320000022649765,87.0,6.0,31.22,115.99000000000001,12.5,322.73,20.81
2017-01-13 07:00:00,9.0,35.0,20.0,0.3599999845027924,89.0,12.0,30.01,116.08000000000004,14.36,324.53,17.95
2017-01-13 08:00:00,7.0,32.0,14.0,0.3599999845027924,91.0,18.0,28.81,116.16999999999996,16.21,326.99,15.12
2017-01-13 09:00:00,6.0,20.0,13.0,0.3199999928474426,84.0,12.0,27.6,116.25999999999999,18.07,330.59,12.33
2017-01-13 10:00:00,12.0,33.0,26.0,0.5200000405311584,62.0,17.0,26.69,116.75,20.4,330.82,11.9
2017-01-13 11:00:00,13.0,36.0,27.0,0.4000000059604645,66.0,9.0,25.78,117.23000000000002,22.74,331.07,11.48
2017-01-13 12:00:00,21.0,37.0,42.0,0.8399999737739563,57.0,19.0,24.88,117.72000000000003,25.07,331.34,11.05
2017-01-13 13:00:00,21.0,26.0,42.0,1.0,50.0,25.0,24.44,118.23000000000002,26.56,334.11,10.37
2017-01-13 14:00:00,10.0,26.0,44.0,0.8199999928474426,60.0,26.0,24.0,118.75,28.05,337.27,9.72
2017-01-13 15:00:00,16.0,26.0,36.0,0.7200000286102295,51.0,23.0,23.56,119.25999999999999,29.54,340.86,9.1
2017-01-13 16:00:00,17.0,26.0,40.0,0.6799999475479126,48.0,12.0,23.25,119.63,29.22,341.11,9.29
2017-01-13 17:00:00,13.0,35.0,39.0,0.6399999856948853,49.0,21.0,22.94,120.0,28.9,341.35,9.49
2017-01-13 18:00:00,17.0,38.0,43.0,0.7800000309944153,43.0,19.0,22.62,120.37,28.59,341.58,9.68
2017-01-13 19:00:00,8.0,28.0,54.0,0.7199999690055847,43.0,21.0,22.259999999999998,120.64999999999998,28.23,342.89,9.32
2017-01-13 20:00:00,21.0,31.0,56.0,0.8000000119209291,31.0,11.0,21.89,120.92999999999995,27.87,344.31,8.97
2017-01-13 21:00:00,18.0,40.0,46.0,0.699999988079071,46.0,14.0,21.53,121.22000000000003,27.52,345.84,8.62
2017-01-13 22:00:00,11.0,12.0,50.0,0.4599999785423279,46.0,11.0,21.259999999999998,121.77999999999997,27.28,347.11,8.02
2017-01-13 23:00:00,9.0,16.0,56.0,0.6000000238418579,38.0,18.0,20.990000000000002,122.34000000000003,27.05,348.58,7.43
2017-01-14 00:00:00,13.0,40.0,68.0,0.7000000476837158,26.0,14.0,20.72,122.89999999999998,26.81,350.32,6.84
2017-01-14 01:00:00,27.0,44.0,74.0,1.1600000858306885,15.0,28.0,22.97,123.10000000000002,22.76,8.88,5.05
2017-01-14 02:00:00,35.0,53.0,69.0,1.1400001049041748,32.0,24.0,25.23,123.29999999999995,18.71,39.97,4.22
2017-01-14 03:00:00,25.0,52.0,38.0,0.7799999713897705,55.0,15.0,27.48,123.50999999999999,14.65,72.34,4.87
2017-01-14 04:00:00,24.0,24.0,27.0,0.6200000047683716,67.0,4.0,28.25,123.22000000000003,14.43,94.73,6.16
2017-01-14 05:00:00,15.0,9.0,30.0,0.4599999785423279,71.0,9.0,29.02,122.94000000000005,14.2,108.09,8.03
2017-01-14 06:00:00,13.0,10.0,36.0,0.5,74.0,12.0,29.79,122.65999999999997,13.97,116.13,10.17
2017-01-14 07:00:00,16.0,26.0,24.0,0.5,68.0,3.0,28.38,122.78999999999996,17.34,115.43,9.2
2017-01-14 08:00:00,7.0,16.0,33.0,0.3800000250339508,66.0,10.0,26.98,122.92999999999995,20.7,114.55,8.23
2017-01-14 09:00:00,24.0,43.0,42.0,0.6200000047683716,57.0,4.0,25.57,123.05999999999995,24.06,113.45,7.26
2017-01-14 10:00:00,28.0,42.0,56.0,0.7400000095367432,45.0,14.0,24.87,123.75999999999999,25.65,110.47,6.93
2017-01-14 11:00:00,35.0,48.0,76.0,1.4199998378753662,27.0,16.0,24.18,124.47000000000003,27.23,107.21,6.61
2017-01-14 12:00:00,41.0,66.0,90.0,1.1799999475479126,19.0,26.0,23.48,125.17000000000007,28.82,103.64,6.32
2017-01-14 13:00:00,39.0,95.0,91.0,1.4799998998641968,19.0,24.0,23.1,125.25999999999999,35.75,104.9,6.07
2017-01-14 14:00:00,37.0,76.0,75.0,1.2799999713897705,11.0,14.0,22.71,125.3599999999999,42.67,106.26,5.83
2017-01-14 15:00:00,36.0,66.0,66.0,1.0600000619888306,26.0,14.0,22.32,125.45000000000005,49.6,107.75,5.58
2017-01-14 16:00:00,34.0,59.0,59.0,0.7600000500679016,33.0,10.0,22.0,125.61999999999989,58.56,112.93,5.16
2017-01-14 17:00:00,24.0,58.0,46.0,0.9799998998641968,29.0,12.0,21.68,125.78999999999996,67.52,119.0,4.78
2017-01-14 18:00:00,45.0,58.0,60.0,0.85999995470047,17.0,3.0,21.36,125.95000000000005,76.47,126.02,4.46
2017-01-14 19:00:00,35.0,50.0,51.0,0.8400000333786011,36.0,11.0,21.060000000000002,125.81999999999994,80.08,127.26,4.13
2017-01-14 20:00:00,38.0,45.0,51.0,0.7200000286102295,36.0,11.0,20.77,125.69000000000005,83.69,128.72,3.81
2017-01-14 21:00:00,39.0,44.0,46.0,0.8399999737739563,41.0,15.0,20.48,125.55999999999995,87.3,130.44,3.48
2017-01-14 22:00:00,22.0,25.0,32.0,0.5400000214576721,51.0,3.0,20.380000000000003,125.31999999999994,87.57,120.26,3.22
2017-01-14 23:00:00,29.0,32.0,37.0,0.6000000238418579,50.0,3.0,20.28,125.07999999999993,87.84,108.7,3.07
2017-01-15 00:00:00,22.0,28.0,27.0,0.5800000429153442,55.0,13.0,20.18,124.82999999999993,88.11,96.53,3.06
2017-01-15 01:00:00,26.0,34.0,38.0,0.5400000214576721,51.0,8.0,22.18,124.48000000000002,78.42,115.56,3.18
2017-01-15 02:00:00,30.0,52.0,49.0,0.6800000667572021,35.0,14.0,24.17,124.13000000000011,68.73,131.65,3.6
2017-01-15 03:00:00,37.0,42.0,40.0,0.6399999856948853,35.0,9.0,26.17,123.77999999999997,59.04,143.64,4.24
2017-01-15 04:00:00,48.0,54.0,26.0,0.7399999499320984,60.0,16.0,26.990000000000002,122.73000000000002,54.41,154.7,5.0
2017-01-15 05:00:00,38.0,57.0,34.0,0.6800000071525574,65.0,11.0,27.82,121.69000000000005,49.78,162.64,5.89
2017-01-15 06:00:00,56.0,56.0,40.0,1.1399999856948853,57.0,22.0,28.64,120.63999999999999,45.15,168.41,6.86
2017-01-15 07:00:00,64.0,77.0,46.0,1.0,58.0,12.0,27.46,120.33000000000004,49.32,159.4,5.99
2017-01-15 08:00:00,65.0,83.0,48.0,1.3799998760223389,55.0,22.0,26.28,120.01999999999998,53.49,147.74,5.31
2017-01-15 09:00:00,76.0,92.0,73.0,0.9199999570846558,25.0,12.0,25.1,119.71000000000004,57.67,133.46,4.91
2017-01-15 10:00:00,78.0,95.0,81.0,1.1399999856948853,22.0,3.0,24.58,119.90999999999997,60.57,107.45,3.78
2017-01-15 11:00:00,82.0,96.0,81.0,1.180000066757202,20.0,8.0,24.06,120.11000000000001,63.47,73.1,3.82
2017-01-15 12:00:00,80.0,89.0,88.0,1.2599999904632568,16.0,9.0,23.54,120.30999999999995,66.37,47.78,4.99
2017-01-15 13:00:00,72.0,89.0,89.0,1.4199999570846558,11.0,12.0,23.31,120.47000000000003,68.77,48.49,4.99
2017-01-15 14:00:00,74.0,97.0,84.0,1.2000000476837158,20.0,16.0,23.08,120.62,71.17,49.19,4.99
2017-01-15 15:00:00,79.0,87.0,87.0,1.180000066757202,22.0,17.0,22.85,120.76999999999998,73.57,49.9,4.98
2017-01-15 16:00:00,80.0,95.0,85.0,1.2400000095367432,16.0,14.0,22.7,120.79999999999995,74.61,51.85,4.69
2017-01-15 17:00:00,81.0,97.0,78.0,1.1600000858306885,19.0,13.0,22.54,120.83000000000004,75.65,54.07,4.39
2017-01-15 18:00:00,88.0,96.0,71.0,1.4199998378753662,12.0,11.0,22.39,120.85000000000002,76.69,56.6,4.11
2017-01-15 19:00:00,82.0,90.0,73.0,1.0800000429153442,18.0,12.0,22.4,120.85000000000002,76.14,47.21,4.13
2017-01-15 20:00:00,86.0,113.0,82.0,1.2799999713897705,13.0,22.0,22.4,120.85000000000002,75.59,38.16,4.26
2017-01-15 21:00:00,94.0,101.0,78.0,1.3799999952316284,21.0,14.0,22.41,120.86000000000001,75.04,29.84,4.49
2017-01-15 22:00:00,78.0,102.0,84.0,1.3399999141693115,21.0,20.0,22.28,121.11000000000001,75.85,24.83,4.48
2017-01-15 23:00:00,93.0,101.0,76.0,1.7799999713897705,18.0,24.0,22.14,121.37,76.65,19.84,4.51
2017-01-16 00:00:00,84.0,92.0,81.0,1.78000009059906,12.0,24.0,22.009999999999998,121.63,77.46,14.97,4.58
2017-01-16 01:00:00,89.0,97.0,81.0,1.680000066757202,13.0,26.0,23.96,121.96000000000004,69.16,34.38,4.07
2017-01-16 02:00:00,66.0,106.0,76.0,1.0399999618530271,25.0,16.0,25.9,122.29999999999995,60.86,56.08,4.11
2017-01-16 03:00:00,66.0,98.0,66.0,1.4800000190734863,20.0,24.0,27.85,122.63999999999999,52.56,74.78,4.69
2017-01-16 04:00:00,69.0,100.0,72.0,1.0,24.0,20.0,28.56,121.89999999999998,50.48,92.16,4.92
2017-01-16 05:00:00,71.0,84.0,72.0,1.2599999904632568,30.0,28.0,29.27,121.15999999999997,48.39,106.83,5.54
2017-01-16 06:00:00,87.0,102.0,74.0,1.420000076293945,22.0,14.0,29.98,120.42999999999995,46.3,117.97,6.44
2017-01-16 07:00:00,93.0,101.0,71.0,1.100000023841858,33.0,21.0,28.57,120.36000000000001,52.66,113.3,5.65
2017-01-16 08:00:00,110.0,123.0,81.0,1.8800001144409184,28.0,20.0,27.15,120.28999999999996,59.02,107.16,4.91
2017-01-16 09:00:00,116.0,124.0,85.0,1.6799999475479126,24.0,11.0,25.740000000000002,120.21000000000004,65.39,98.98,4.25
2017-01-16 10:00:00,122.0,125.0,90.0,2.0999999046325684,16.0,22.0,25.36,120.51999999999998,67.88,80.69,4.42
2017-01-16 11:00:00,120.0,136.0,91.0,1.820000052452088,21.0,18.0,24.98,120.84000000000003,70.37,65.16,4.98
2017-01-16 12:00:00,125.0,135.0,100.0,1.559999942779541,25.0,19.0,24.6,121.13999999999999,72.87,53.45,5.83
2017-01-16 13:00:00,127.0,143.0,92.0,1.78000009059906,23.0,29.0,24.15,121.23000000000002,76.4,64.83,4.79
2017-01-16 14:00:00,138.0,148.0,86.0,2.299999952316284,22.0,27.0,23.69,121.32000000000005,79.93,81.33,4.04
2017-01-16 15:00:00,126.0,136.0,93.0,1.7999999523162842,21.0,19.0,23.23,121.39999999999998,83.46,102.64,3.75
2017-01-16 16:00:00,122.0,145.0,90.0,2.1800000667572017,28.0,27.0,22.91,121.22000000000003,84.46,94.18,3.14
2017-01-16 17:00:00,144.0,148.0,82.0,2.299999952316284,24.0,29.0,22.59,121.03999999999996,85.46,82.06,2.62
2017-01-16 18:00:00,149.0,162.0,86.0,2.7599997520446777,19.0,27.0,22.27,120.87,86.46,65.26,2.28
2017-01-16 19:00:00,133.0,150.0,89.0,1.920000076293945,25.0,21.0,22.07,120.55999999999995,86.77,62.25,2.56
2017-01-16 20:00:00,130.0,146.0,86.0,1.4999998807907104,25.0,15.0,21.86,120.25999999999999,87.07,59.83,2.84
2017-01-16 21:00:00,131.0,147.0,79.0,2.440000057220459,16.0,23.0,21.66,119.96000000000004,87.38,57.86,3.13
2017-01-16 22:00:00,126.0,140.0,70.0,2.5799999237060547,14.0,23.0,21.65,120.02999999999997,87.71,46.45,3.43
2017-01-16 23:00:00,122.0,127.0,81.0,2.2400002479553223,23.0,20.0,21.64,120.10000000000002,88.05,37.17,3.84
2017-01-17 00:00:00,141.0,148.0,85.0,2.299999952316284,19.0,25.0,21.630000000000003,120.16999999999996,88.38,29.82,4.33
2017-01-17 01:00:00,166.0,165.0,77.0,2.440000057220459,31.0,28.0,23.98,120.14999999999998,78.4,24.19,4.05
2017-01-17 02:00:00,173.0,176.0,87.0,1.7000000476837158,29.0,24.0,26.32,120.13999999999999,68.41,17.79,3.81
2017-01-17 03:00:00,163.0,167.0,80.0,2.1200001239776607,37.0,36.0,28.66,120.12,58.43,10.65,3.63
2017-01-17 04:00:00,163.0,180.0,85.0,2.2800002098083496,33.0,44.0,30.0,119.63,48.38,358.03,3.94
2017-01-17 05:00:00,151.0,174.0,65.0,2.139999866485596,46.0,46.0,31.35,119.13999999999999,38.34,347.64,4.4
2017-01-17 06:00:00,145.0,151.0,64.0,1.579999923706055,61.0,32.0,32.69,118.63999999999999,28.29,339.46,4.98
2017-01-17 07:00:00,137.0,254.0,66.0,0.6200000047683716,63.0,33.0,30.69,118.73000000000002,35.16,331.26,2.05
2017-01-17 08:00:00,129.0,126.0,71.0,1.2200000286102295,51.0,28.0,28.69,118.80999999999995,42.03,191.54,1.1
2017-01-17 09:00:00,155.0,168.0,105.0,2.9800000190734863,30.0,29.0,26.7,118.89999999999998,48.91,172.15,3.99
2017-01-17 10:00:00,166.0,171.0,118.0,2.539999961853028,25.0,19.0,26.16,119.57000000000005,48.78,213.3,1.27
2017-01-17 11:00:00,165.0,177.0,114.0,2.9600000381469727,25.0,29.0,25.62,120.24000000000001,48.66,313.22,2.66
2017-01-17 12:00:00,167.0,183.0,114.0,2.4800000190734863,23.0,20.0,25.09,120.91999999999996,48.53,325.94,5.68
2017-01-17 13:00:00,167.0,187.0,111.0,2.559999942779541,29.0,27.0,25.03,121.54999999999995,47.26,324.45,6.56
2017-01-17 14:00:00,171.0,184.0,113.0,2.0800001621246342,32.0,26.0,24.98,122.16999999999996,45.99,323.3,7.44
2017-01-17 15:00:00,175.0,184.0,101.0,2.4800000190734863,18.0,30.0,24.93,122.79999999999995,44.72,322.4,8.33
2017-01-17 16:00:00,67.0,81.0,75.0,1.9799998998641968,24.0,30.0,24.58,123.15999999999997,43.05,325.35,8.71
2017-01-17 17:00:00,20.0,37.0,44.0,0.6599999666213989,36.0,15.0,24.22,123.51999999999998,41.38,328.05,9.12
2017-01-17 18:00:00,60.0,79.0,77.0,1.1599999666213991,24.0,22.0,23.87,123.88,39.71,330.51,9.55
2017-01-17 19:00:00,63.0,96.0,65.0,0.9799998998641968,34.0,11.0,23.47,123.97000000000003,40.71,332.44,9.38
2017-01-17 20:00:00,44.0,103.0,57.0,0.6800000071525574,39.0,9.0,23.06,124.04999999999995,41.7,334.45,9.23
2017-01-17 21:00:00,34.0,31.0,51.0,0.9600000381469728,29.0,14.0,22.66,124.1400000000001,42.7,336.52,9.08
2017-01-17 22:00:00,22.0,22.0,36.0,0.4599999785423279,34.0,5.0,22.47,124.18000000000006,42.9,339.91,8.56
2017-01-17 23:00:00,20.0,30.0,44.0,0.7199999690055847,39.0,13.0,22.27,124.22000000000003,43.1,343.73,8.07
2017-01-18 00:00:00,28.0,25.0,46.0,0.6799999475479126,38.0,11.0,22.07,124.25999999999999,43.3,348.02,7.62
2017-01-18 02:00:00,23.0,33.0,35.0,0.8,55.0,6.0,25.84,124.22000000000003,30.09,21.85,5.97
2017-01-18 03:00:00,26.0,65.0,27.0,0.5,48.0,5.0,27.72,124.20000000000005,23.48,41.97,6.16
2017-01-18 04:00:00,22.0,64.0,29.0,0.4000000059604645,50.0,5.0,28.53,123.55999999999995,22.29,69.18,5.0
2017-01-18 05:00:00,21.0,40.0,28.0,0.4000000059604645,54.0,4.0,29.35,122.92999999999995,21.09,101.1,5.33
2017-01-18 06:00:00,20.0,31.0,37.0,0.5,49.0,6.0,30.17,122.28999999999996,19.89,123.52,6.93
2017-01-18 07:00:00,35.0,51.0,51.0,0.7,43.0,8.0,29.06,121.88999999999999,23.02,130.83,7.04
2017-01-18 08:00:00,49.0,66.0,68.0,0.8,33.0,11.0,27.95,121.49000000000001,26.14,137.82,7.25
2017-01-18 09:00:00,57.0,80.0,79.0,0.9,23.0,14.0,26.84,121.09000000000003,29.26,144.31,7.57
2017-01-18 10:00:00,50.0,77.0,87.0,0.9,11.0,11.0,25.82,121.15999999999997,32.59,143.08,6.09
2017-01-18 11:00:00,46.0,67.0,86.0,0.9,10.0,11.0,24.8,121.23000000000002,35.92,141.06,4.61
2017-01-18 12:00:00,43.0,67.0,81.0,0.1,12.0,11.0,23.78,121.28999999999996,39.25,137.15,3.15
2017-01-18 13:00:00,50.0,75.0,86.0,1.1,8.0,11.0,23.59,120.78999999999996,40.91,130.34,3.36
2017-01-18 14:00:00,55.0,71.0,84.0,0.1,10.0,12.0,23.41,120.28999999999996,42.58,124.39,3.61
2017-01-18 15:00:00,54.0,77.0,86.0,0.9,9.0,12.0,23.22,119.78999999999996,44.24,119.26,3.89
2017-01-18 16:00:00,64.0,79.0,90.0,1.1,9.0,17.0,23.52,119.33000000000004,44.21,106.7,4.18
2017-01-18 17:00:00,76.0,98.0,95.0,1.8,9.0,23.0,23.82,118.87,44.19,96.2,4.64
2017-01-18 18:00:00,87.0,101.0,96.0,2.6,10.0,29.0,24.12,118.40999999999997,44.16,87.82,5.22
2017-01-18 19:00:00,96.0,101.0,97.0,3.3,11.0,33.0,23.98,117.94000000000005,45.9,70.15,5.06
2017-01-18 20:00:00,112.0,149.0,97.0,3.4,33.0,36.0,23.83,117.48000000000002,47.65,53.01,5.38
2017-01-18 21:00:00,126.0,135.0,84.0,2.8,18.0,27.0,23.68,117.01999999999998,49.39,38.89,6.11
2017-01-18 22:00:00,104.0,135.0,83.0,2.7,14.0,21.0,23.59,117.01999999999998,48.25,10.14,5.86
2017-01-18 23:00:00,109.0,132.0,80.0,2.9,14.0,17.0,23.509999999999998,117.01999999999998,47.11,345.31,7.0
2017-01-19 00:00:00,111.0,128.0,81.0,2.8,15.0,16.0,23.42,117.02999999999997,45.96,329.49,9.03
2017-01-19 01:00:00,103.0,107.0,81.0,2.4,17.0,21.0,24.57,117.85000000000002,37.88,321.72,20.56
2017-01-19 02:00:00,34.0,114.0,27.0,0.7,50.0,18.0,25.72,118.67999999999995,29.79,319.55,32.2
2017-01-19 03:00:00,12.0,119.0,10.0,0.4,69.0,8.0,26.87,119.5,21.7,318.53,43.86
2017-01-19 04:00:00,12.0,106.0,8.0,0.3,76.0,5.0,26.84,119.69000000000005,20.18,319.46,44.37
2017-01-19 05:00:00,12.0,120.0,7.0,0.3,81.0,4.0,26.81,119.88,18.67,320.37,44.88
2017-01-19 06:00:00,9.0,65.0,6.0,0.3,83.0,4.0,26.77,120.07000000000005,17.15,321.25,45.41
2017-01-19 07:00:00,9.0,67.0,6.0,0.3,85.0,4.0,25.81,120.78999999999996,18.08,322.02,41.7
2017-01-19 08:00:00,9.0,62.0,7.0,0.3,84.0,4.0,24.85,121.50999999999999,19.01,322.93,38.0
2017-01-19 09:00:00,10.0,69.0,9.0,0.3,83.0,4.0,23.88,122.23000000000002,19.94,324.03,34.31
2017-01-19 10:00:00,12.0,62.0,10.0,0.3,81.0,5.0,23.13,122.95000000000005,21.24,323.7,30.23
2017-01-19 11:00:00,11.0,42.0,13.0,0.3,75.0,5.0,22.38,123.67999999999995,22.53,323.27,26.14
2017-01-19 12:00:00,11.0,33.0,17.0,0.4,70.0,6.0,21.630000000000003,124.40000000000009,23.83,322.67,22.06
2017-01-19 13:00:00,11.0,21.0,15.0,0.4,71.0,6.0,21.36,124.94000000000005,24.29,322.48,20.37
2017-01-19 14:00:00,14.0,41.0,16.0,0.4000000059604645,68.0,7.0,21.1,125.47000000000003,24.74,322.25,18.68
2017-01-19 15:00:00,8.0,15.0,18.0,0.4,66.0,7.0,20.83,126.0,25.19,321.98,17.0
2017-01-19 16:00:00,10.0,35.0,18.0,0.4000000059604645,66.0,6.0,20.53,125.77999999999997,25.33,323.4,14.98
2017-01-19 17:00:00,8.0,11.0,19.0,0.4,63.0,6.0,20.22,125.56999999999994,25.47,325.25,12.98
2017-01-19 18:00:00,8.0,11.0,15.0,0.3,65.0,5.0,19.92,125.3599999999999,25.61,327.78,11.0
2017-01-19 19:00:00,8.0,11.0,14.0,0.4,65.0,6.0,19.439999999999998,125.34999999999991,27.01,329.31,9.64
2017-01-19 20:00:00,5.0,9.0,13.0,0.3,87.0,5.0,18.96,125.32999999999993,28.41,331.35,8.3
2017-01-19 21:00:00,7.0,16.0,12.0,0.3,69.0,5.0,18.47,125.31999999999994,29.82,334.17,6.96
